tag,cleaned_tweet
2,i can't believe i'm going to see the foo fighters tomorrow!
1,"clark is drunk as a brick. i closed at 8 o'clock, then built a fire in the stove and sat up until 11:30 reading my brother ira's old letters"
2,i'm literally listening to calibraska the 22nd time in a row no joke
2,... and the 23rd is national hot dog day ;-)
1,"what are you waiting for? coming to milan on mar 1, 4. tix still available! https://t.co/phlcdu20op https://t.co/f69b9lvt1b"
2,"haha its like big brother watching. sorry we didn't see you, what a fantastic wedding saturday was though. catch up soon."
2,started friday listening to smells like teen spirit by nirvana. have a nice day y'all!
0,be careful of what you share on facebook #huntsmanspyder your saudi arabia mech boss may be watching #staydirty/ballin #mathnotmyth
1,i know tomorrow's my last day of work and today i close so i'm kinda just laying in my bed listening to janet jackson
1,i wanna walk into school tomorrow with the john cena theme song playing
1,you're uncle should texted you get calibraska - ep by jack & jack https://t.co/qeg3zezpmt https://t.co/wxwy9kprud
0,the 1979 islamist revolution in iran created a hijab law. we're blinded by the fact's clarity. https://t.co/irxbstoyoj
1,final sup yoga event thursday september 10 starting at 10am let the river's flow move us along the st. croix as... http://t.co/turuimnrn7
0,"this is like the 10th time they've posted this. why not put better artists on there, kendrick lamar https://t.co/tcavpqvw4x"
1,"me after listening to ""black friday"" by kendrick for the first time https://t.co/h8iq2unp5y"
1,gucci bags foreconscious unafraidness july make clear the dyadic thine idiosyncratic streamlined in addition i...
2,new video is live! rt! enjoy the vid guys :) moto g 3rd gen 2015 review! https://t.co/letbil8xkj via
2,the zac brown band absolutely killed it on saturday night!! hersheypark stadium https://t.co/aeennmmqbs
0,if you get roasted by kim kardashian about spelling you may as well deactivate all social media accounts
1,"wls quick look "" caitlyn jenner - 1st public reunion with ex wife #selfie "" http://t.co/4qae5svttd http://t.co/ksoum5avh8"
2,i may never tweet about anything other than kanye west ever again
0,"faith based discrimination, wherever it may be practised,is beyond doubt, condemnable! this is not limited to muslims alone."
2,is there anyone out there that wants to go with me to the kenny chesney jason aldean concert tomorrow for free!?!?!?
1,may sweeps is close to 6 months. i don't think she should be punished though. let her have curtis or lucky at least.
1,"i added a video to a playlist https://t.co/vjmytjfrng fitness tips with ashleigh mcivor & kendrick - december 7, 2015 squat"
1,it's only the 5th day of school and i already don't wanna go but nicki wants me to so i'm going
1,"aug 26, 1988: hero and the terror starring chuck norris and the late steve james was released. #todayinactionhistory http://t.co/kk31wurzkd"
2,i know you're gonna rock the fan's tomorrow... why because you're katy perry #nocommet
2,"hi brit, i will still be in israel next sunday. thanks though. i will be following the game on gamecast. go jets!"
1,"new york, ny - may 04: kanye west (l) and kim kardashian attend the 'china: through the... http://t.co/lm3sia7yc5 http://t.co/7c2n6smtm0"
2,"5 takeaways from 'civil war' trailer: robert downey jr. and chris evans stopped by ""jimmy kimmel live! on tuesday night to make a ""bi..."
1,dunkin is definitely the move tomorrow morning
2,another great preview from the new iron maiden album the book of souls \m/ out september 4th http://t.co/sxrpyjyhmh
1,"unnecessarily censored the end of a hulk hogan promo and much much more. monday, at 9:05 est. don't miss it. (2/2)"
1,"am at the tony blair select committee hearing. a policeman has sat down beside me, in case i unleash any sudden quips"
0,no. the sox sucked in may. but i wish the red sox had played like this in april-june. https://t.co/gdckgjtwri
0,"women don't let men enjoy anything. you're complaining about 1 month of star wars? bitch, i sat through 2 years of twilight."
1,frank gifford: the glory game: how the 1958 nfl championship changed football forever by frank gifford (18-nov-2008) http://t.co/lq8zulrogv
0,if murray loses this 2nd set i'm pretty sure he won't win this.
0,and thus ended scott walker's run. don't try to out trump the donald. https://t.co/4h0oqqkvuv
2,"my verdict on paper towns: solid 8/10. very nice, simply done. may have fallen in love with nat wolff's acting more than humanly possible."
2,can't wait until thursday night for football and watch the best qb tom brady come out onto the field a starter and finally be free. #gopats
2,so on friday i wore my shawn shirt i got at the concert & everyone was complimenting me & telling me how much they loved him it was cute -a
0,"i'm just so boooreeed.... you never know, i may be bored enough to draw you john cena"
1,"yea,i still rmmbr what kane said, word for word,he was on stage he said 'austin,this sunday the blood on you will be for real"""
2,"like you say, rory, spieth, rose and day should be great to watch. if dustin johnson can get his head together he may join them"
1,"the weeknd dropping a mixtape right before he drops his new album on the 28th, yet it's been 3 years since we got some new frank ocean."
1,bea's album tonight and then calibraska tomorrow yall know who's gonna get turnt tf up #notanapology #calibraksaep
2,"aww happy birthday, curtis! are you coming to the bsi weekend in january? xx"
2,i love kendrick's 2nd album as much as anyone but it doesn't compare to good kid mad city
2,on our way to edinburgh it's our son kane's 21st -we brought him up on great music! please say happy birthday.thanks guys
0,this was on ps4 so it may be different on xbone. i can't even play lol http://t.co/vyhdqxwgo8
0,thinking curtis may not be happy with contract offer and trying to stay uninsured so he can move (can't blame him)
0,rousey is not the hero we deserve https://t.co/qckapsjdqc
2,"coming up, song requests for the vamps, sam concepcion, darren, jk, jason and lyca, it's a monday and the votes are tight!"
2,"when it comes to body empowerment and feeling comfortable in your own skin, amy schumer is the role model we look up to. on thursday"
2,yoga successfully negotiated with only a hint of knee collapse but no meditation today. tomorrow is the one and all will be well..in theory.
2,yoga class! wed at 7pm! healing arts collective in philadelphia - check the link for details https://t.co/m8zquaph7s
1,"they have a very weak evening schedule tonight (murray & halep), & serena in the afternoon tomorrow"
1,news to mark prince george's 2nd birthday a new photo has been released of the toddler & prince william today http://t.co/ozjw7evqhr
0,#smdh.. see how shady america is.. 1st they were pouring out love for caitlyn jenner.. now reading all the hate filled tweets.. #pathetic
1,summerslam results: john cena wins his 16th world championship. following night: loses the u.s. title due to a distraction from seth rollins
1,so im guessing j cole dropping an album with kendrick on february.. am i right? or no?
2,i dunno if i'm more pumped up for football season or just to watch tom brady curb stomp the steelers tomorrow like he curb stomped goodell
1,this is like the 2nd episode that should have shawn on it. the 1st being girl meets semi-formal
2,i plan to see the fantastic 4 movie tuesday. i went to see age of ultron and ant-man the thursday night before.
1,white sox had the bases loaded with 1 out in the 3rd with ljay newsome in for pablo lopez & newsome gets the 4-6-3 double-play! m's down 2-1
2,the black friday remixes by kendrick and cole are the exact reason i can't wait for their joint album
1,well tbh my friend yesterday found an article about briana being pregnant from louis from november or december 14th 2014
0,when you hungry af but dunkin is closed on sunday's & conn don't open until 10
2,july 20th 2015 is a historic night thanks to the #wwe #raw and #thedeadman for bringing in brock lesnar to start a riot #wwe
2,what i like about ryan braun making all star game is hearing all the hatred for him. assures me he may be a brewer for life. i like that!
0,hey start worrying a little less about tom brady and start punishing actual criminals https://t.co/zhiaccubk1
1,"paul dunne and louis oosthuzien par the 4th hole. zach johnson puts it close, has a chance to take the outright lead."
1,"people who seem incredulous that cate blanchett may be in thor 3: you do remember that she played an elf, right?"
1,tom brady finally speaks out about the #deflategate ruling as he looks ahead to the season opener thursday. #wbz
1,"kris bryant on #theneeds, check it out! http://t.co/jt0qs8qjgh"
1,katy perry's game flops while kim kardashian breaks the app store - the sun https://t.co/7wsf2em7xl
1,i'm waaaayyyyyyy too turnt for a wednesday night. i blame carli and whoever queued up the kendrick version of bad blood on the radio.
2,celebrity big brother being tomorrow night at 9pm on channel 5!! follow thi account for all the latest news and images! #cbb
2,"so, kris bryant's hr not only may have saved the cubs season, but may have unofficially led to this tulo blockbuster."
